id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,senate_class,state_rank,lis_id
H001089,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/H001089.json,Joshua,,Hawley,,1979-12-31,M,R,,SenHawleyPress,,,412840,,169716,,N00041620,/g/11bwy_95zy,S8MO00160,https://www.hawley.senate.gov,,https://www.hawley.senate.gov/contact-senator-hawley,True,,,,1,2024,853.0,15.0,0.0,2022-08-08 09:47:48 -0400,ocd-division/country:us/state:mo,212 Russell Senate Office Building,202-224-6154,,MO,,,,1.76,87.44,12.56,1,junior,S399
H001046,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/H001046.json,Martin,,Heinrich,,1971-10-17,M,D,,MartinHeinrich,MartinHeinrich,SenMartinHeinrich,412281,1030686,74517,20930,N00029835,/m/02qkv0r,H8NM01224,https://www.heinrich.senate.gov,,http://www.heinrich.senate.gov/contact,True,,-0.33,,9,2024,853.0,21.0,0.0,2022-08-08 09:47:43 -0400,ocd-division/country:us/state:nm,303 Hart Senate Office Building,202-224-5521,,NM,,,,2.46,99.28,0.72,1,senior,S359
H000273,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/H000273.json,John,,Hickenlooper,,1952-02-07,M,D,,SenatorHick,,,456797,,,,N00044206,/m/04g_1z,S0CO00575,https://www.hickenlooper.senate.gov,,https://www.hickenlooper.senate.gov,True,,,,1,2026,853.0,1.0,0.0,2022-08-08 09:47:48 -0400,ocd-division/country:us/state:co,B85 Russell Senate Office Building,202-224-5941,,CO,,,,0.12,99.29,0.71,2,junior,S408
H001042,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/H001042.json,Mazie,K.,Hirono,,1947-11-03,F,D,,MazieHirono,senatorhirono,CongresswomanHirono,412200,91216,1677,20713,N00028139,/m/0357cd,H6HI02251,https://www.hirono.senate.gov,https://www.hirono.senate.gov/rss/feeds/,https://www.hirono.senate.gov/contact,True,,-0.512,,9,2024,853.0,8.0,0.0,2022-08-08 09:47:43 -0400,ocd-division/country:us/state:hi,713 Hart Senate Office Building,202-224-6361,,HI,,,,0.94,99.17,0.83,1,junior,S361
H001061,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/H001061.json,John,,Hoeven,,1957-03-13,M,R,,SenJohnHoeven,SenatorJohnHoeven,senatorjohnhoevennd,412494,85233,41788,41107,N00031688,/m/01qb45,S0ND00093,https://www.hoeven.senate.gov,,http://www.hoeven.senate.gov/public/index.cfm/email-the-senator,True,,0.376,,11,2022,853.0,27.0,0.0,2022-08-08 09:47:55 -0400,ocd-division/country:us/state:nd,338 Russell Senate Office Building,202-224-2551,202-224-7999,ND,,,,3.17,93.81,6.19,3,senior,S344
H001079,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/H001079.json,Cindy,,Hyde-Smith,,1959-05-10,F,R,,SenHydeSmith,,,412743,113208,20784,41707,N00043298,/m/03wc2px,S8MS00261,https://www.hydesmith.senate.gov,,https://www.hydesmith.senate.gov/content/contact-senator,True,,0.433,,4,2026,853.0,31.0,0.0,2022-08-08 09:47:46 -0400,ocd-division/country:us/state:ms,702 Hart Senate Office Building,202-224-5054,,MS,,,,3.63,93.04,6.96,2,junior,S395
I000024,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/I000024.json,James,M.,Inhofe,,1934-11-17,M,R,,InhofePress,jiminhofe,jiminhofepressoffice,300055,5619,27027,15424,N00005582,/m/021kpl,S4OK00083,https://www.inhofe.senate.gov,,https://www.inhofe.senate.gov/contact,True,,0.553,,29,2026,853.0,96.0,0.0,2022-08-08 09:47:52 -0400,ocd-division/country:us/state:ok,205 Russell Senate Office Building,202-224-4721,,OK,,,,11.25,95.99,4.01,2,senior,S236
J000293,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/J000293.json,Ron,,Johnson,,1955-04-08,M,R,,SenRonJohnson,senronjohnson,SenatorRonJohnson,412496,62835,126217,41111,N00032546,/m/0cmdpzc,S0WI00197,https://www.ronjohnson.senate.gov,https://www.ronjohnson.senate.gov/public/?a=rss.feed,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,True,,0.617,,11,2022,853.0,49.0,0.0,2022-08-08 09:47:44 -0400,ocd-division/country:us/state:wi,328 Hart Senate Office Building,202-224-5323,920-230-7262,WI,,,,5.74,93.18,6.82,3,senior,S345
K000384,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/K000384.json,Tim,,Kaine,,1958-02-26,M,D,,,SenatorKaine,SenatorTimKaine,412582,49219,50772,41305,N00033177,/m/053f8h,S2VA00142,https://www.kaine.senate.gov,,https://www.kaine.senate.gov/contact,True,,-0.245,,9,2024,853.0,27.0,0.0,2022-08-08 09:47:44 -0400,ocd-division/country:us/state:va,231 Russell Senate Office Building,202-224-4024,,VA,,,,3.17,99.64,0.36,1,junior,S362
K000377,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/K000377.json,Mark,,Kelly,,1964-02-21,M,D,,SenMarkKelly,SenMarkKelly,SenMarkKelly,456794,,,,N00044223,/m/02wsxy,S0AZ00350,https://www.kelly.senate.gov,,https://www.kelly.senate.gov,True,,,,1,2022,853.0,12.0,0.0,2022-08-08 09:47:48 -0400,ocd-division/country:us/state:az,B40b Dirksen Senate Office Building,202-224-2235,,AZ,,,,1.41,97.26,2.74,3,junior,S406
K000393,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/K000393.json,John,,Kennedy,,1951-11-21,M,R,,SenJohnKennedy,JohnKennedyLouisiana,,412679,1011723,35496,41703,N00026823,/m/0fl2sv,S4LA00065,https://www.kennedy.senate.gov/public,https://www.kennedy.senate.gov/public/?a=RSS.Feed,https://www.kennedy.senate.gov/public/email-me,True,,0.574,,1,2022,853.0,51.0,0.0,2022-08-08 09:47:56 -0400,ocd-division/country:us/state:la,416 Russell Senate Office Building,202-224-4623,,LA,,,,5.98,92.0,8.0,3,junior,S389
K000383,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/K000383.json,Angus,,King,,1944-03-31,M,ID,,SenAngusKing,SenatorAngusSKingJr,SenatorAngusKing,412545,37413,22381,41300,N00034580,/m/02hfx0,S2ME00109,https://www.king.senate.gov,,https://www.king.senate.gov/contact,True,,-0.16,,9,2024,853.0,6.0,0.0,2022-08-08 09:47:43 -0400,ocd-division/country:us/state:me,133 Hart Senate Office Building,202-224-5344,,ME,,,,0.7,98.82,1.18,1,junior,S363
K000367,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/K000367.json,Amy,,Klobuchar,,1960-05-25,F,D,Senate Democratic Steering Committee Chair,SenAmyKlobuchar,,senatorklobuchar,412242,83701,65092,40700,N00027500,/m/05fbpt,S6MN00267,https://www.klobuchar.senate.gov,,http://www.klobuchar.senate.gov/public/index.cfm/contact,True,,-0.285,,15,2024,853.0,11.0,0.0,2022-08-08 09:47:40 -0400,ocd-division/country:us/state:mn,425 Dirksen Senate Office Building,202-224-3244,,MN,,,,1.29,99.41,0.59,1,senior,S311
L000575,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/L000575.json,James,,Lankford,,1968-03-04,M,R,,SenatorLankford,SenatorLankford,SenatorLankford,412464,1033847,124938,21166,N00031129,/m/0dgrrx6,H0OK05114,https://www.lankford.senate.gov,,http://www.lankford.senate.gov/contact/email,True,,0.606,,7,2022,853.0,6.0,0.0,2022-08-08 09:47:55 -0400,ocd-division/country:us/state:ok,316 Hart Senate Office Building,202-224-5754,,OK,,,,0.7,93.37,6.63,3,junior,S378
L000174,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/L000174.json,Patrick,J.,Leahy,,1940-03-31,M,D,,SenatorLeahy,SenatorPatrickLeahy,SenatorPatrickLeahy,300065,1552,53353,14307,N00009918,/m/0202kf,S4VT00017,https://www.leahy.senate.gov,,https://www.leahy.senate.gov/contact/,True,,-0.36,,47,2022,853.0,58.0,0.0,2022-08-08 09:47:40 -0400,ocd-division/country:us/state:vt,437 Russell Senate Office Building,202-224-4242,202-224-3479,VT,,,,6.8,99.62,0.38,3,senior,S057
L000577,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/L000577.json,Mike,,Lee,,1971-06-04,M,R,,SenMikeLee,senatormikelee,senatormikelee,412495,9267977,66395,41110,N00031696,/m/09v5q9x,S0UT00165,https://www.lee.senate.gov,https://www.lee.senate.gov/public/?a=rss.feed,https://www.lee.senate.gov/public/index.cfm/contact,True,,0.883,,11,2022,853.0,5.0,0.0,2022-08-08 09:47:55 -0400,ocd-division/country:us/state:ut,361a Russell Senate Office Building,202-224-5444,,UT,,,,0.59,88.67,11.33,3,senior,S346
L000594,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/L000594.json,Kelly,,Loeffler,,1970-11-27,F,R,,SenatorLoeffler,,,456790,,188718,,N00046125,/g/11j3kgpjlx,S0GA00526,https://www.loeffler.senate.gov,,https://www.loeffler.senate.gov,False,,,,1,2022,2.0,0.0,0.0,2022-08-07 16:01:08 -0400,ocd-division/country:us/state:ga,131 Russell Senate Office Building,202-224-3643,,GA,,,,0.0,100.0,0.0,3,senior,S405
L000570,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/L000570.json,Ben,Ray,Luján,,1972-06-07,M,D,Assistant Speaker of the House,SenatorLujan,RepBenRayLujan,Repbenraylujan,412293,1031351,102842,20932,N00029562,/m/0412qzq,H8NM03196,https://www.lujan.senate.gov,,https://www.lujan.senate.gov,True,,-0.368,,1,2026,853.0,75.0,0.0,2022-08-08 09:47:48 -0400,ocd-division/country:us/state:nm,B40c Dirksen Senate Office Building,202-224-6621,,NM,,,,8.79,99.23,0.77,2,junior,S409
L000571,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/L000571.json,Cynthia,M.,Lummis,,1954-09-10,F,R,,SenLummis,152754318103332,CynthiaLummis,412294,1031365,15546,20953,N00029788,/m/02qvjv3,H8WY00148,https://www.lummis.senate.gov,https://www.lummis.senate.gov/press-releases/feed/,https://www.lummis.senate.gov,True,,0.688,,1,2026,853.0,46.0,0.0,2022-08-08 09:47:59 -0400,ocd-division/country:us/state:wy,G12 Dirksen Senate Office Building,202-224-3424,,WY,,,,5.39,92.55,7.45,2,junior,S410
M001183,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/M001183.json,Joe,,Manchin,III,1947-08-24,M,D,,Sen_JoeManchin,JoeManchinIII,SenatorJoeManchin,412391,62864,7547,40915,N00032838,/m/04lc5t,S0WV00090,https://www.manchin.senate.gov,,http://www.manchin.senate.gov/public/index.cfm/contact-form,True,,-0.058,,13,2024,853.0,44.0,0.0,2022-08-08 09:47:42 -0400,ocd-division/country:us/state:wv,306 Hart Senate Office Building,202-224-3954,,WV,,,,5.16,92.95,7.05,1,senior,S338
M000133,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/M000133.json,Edward,J.,Markey,,1946-07-11,M,D,,SenMarkey,EdJMarkey,RepMarkey,400253,260,26900,14435,N00000270,/m/028vr4,H6MA07101,https://www.markey.senate.gov,,https://www.markey.senate.gov/contact,True,,-0.514,,9,2026,853.0,12.0,0.0,2022-08-08 09:47:44 -0400,ocd-division/country:us/state:ma,255 Dirksen Senate Office Building,202-224-2742,,MA,,,,1.41,97.5,2.5,2,junior,S369
M001198,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/M001198.json,Roger,,Marshall,,1960-08-09,M,R,,SenatorMarshall,rogermarshallmd,,412704,103425,172080,21734,N00037034,/g/11c4btdtm1,H6KS01179,https://www.marshall.senate.gov,https://www.marshall.senate.gov/media/press-releases/feed/,https://www.marshall.senate.gov,True,,0.571,,1,2026,853.0,21.0,0.0,2022-08-08 09:47:59 -0400,ocd-division/country:us/state:ks,B33 Russell Senate Office Building,202-224-4774,,KS,,,,2.46,93.22,6.78,2,junior,S411
M000355,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/M000355.json,Mitch,,McConnell,,1942-02-20,M,R,Senate Minority Leader,McConnellPress,mitchmcconnell,,300072,2351,53298,14921,N00003389,/m/01z6ls,S2KY00012,https://www.mcconnell.senate.gov,https://www.mcconnell.senate.gov/public/?a=RSS.Feed,http://www.mcconnell.senate.gov/public/index.cfm?p=contact,True,,0.403,,37,2026,853.0,23.0,0.0,2022-08-08 09:47:40 -0400,ocd-division/country:us/state:ky,317 Russell Senate Office Building,202-224-2541,,KY,,,,2.7,85.36,14.64,2,senior,S174
M000639,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/M000639.json,Robert,,Menendez,,1954-01-01,M,D,,SenatorMenendez,senatormenendez,SenatorMenendezNJ,400272,29608,26961,29373,N00000699,/m/033d3p,H2NJ13075,https://www.menendez.senate.gov,,https://www.menendez.senate.gov/contact,True,,-0.367,,16,2024,853.0,24.0,0.0,2022-08-08 09:47:40 -0400,ocd-division/country:us/state:nj,528 Hart Senate Office Building,202-224-4744,,NJ,,,,2.81,99.03,0.97,1,senior,S306
M001176,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/M001176.json,Jeff,,Merkley,,1956-10-24,M,D,,SenJeffMerkley,jeffmerkley,SenatorJeffMerkley,412325,1029842,23644,40908,N00029303,/m/026k60f,S8OR00207,https://www.merkley.senate.gov,https://www.merkley.senate.gov/rss/feeds/,http://www.merkley.senate.gov/contact/,True,,-0.443,,13,2026,853.0,37.0,0.0,2022-08-08 09:47:53 -0400,ocd-division/country:us/state:or,313 Hart Senate Office Building,202-224-3753,,OR,,,,4.34,98.28,1.72,2,junior,S322
M000934,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/M000934.json,Jerry,,Moran,,1954-05-29,M,R,,JerryMoran,jerrymoran,senatorjerrymoran,400284,45469,542,29722,N00005282,/m/024s8t,H6KS01096,https://www.moran.senate.gov,https://www.moran.senate.gov/public/?a=rss.feed,https://www.moran.senate.gov/public/index.cfm/e-mail-jerry,True,,0.418,,11,2022,853.0,84.0,0.0,2022-08-08 09:47:53 -0400,ocd-division/country:us/state:ks,521 Dirksen Senate Office Building,202-224-6521,202-228-6966,KS,,,,9.85,92.06,7.94,3,senior,S347
M001153,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/M001153.json,Lisa,,Murkowski,,1957-05-22,F,R,,LisaMurkowski,SenLisaMurkowski,senatormurkowski,300075,1004138,15841,40300,N00026050,/m/0202kt,S4AK00099,https://www.murkowski.senate.gov,,https://www.murkowski.senate.gov/public/index.cfm/contact,True,,0.21,,21,2022,853.0,54.0,0.0,2022-08-08 09:47:52 -0400,ocd-division/country:us/state:ak,522 Hart Senate Office Building,202-224-6665,202-224-5301,AK,,,,6.33,57.53,42.47,3,senior,S288
M001169,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/M001169.json,Christopher,S.,Murphy,,1973-08-03,M,D,,senmurphyoffice,chrismurphyct,senchrismurphy,412194,1021270,17189,20707,N00027566,/m/0cy_dh,H6CT05124,https://www.murphy.senate.gov,,http://www.murphy.senate.gov/contact,True,,-0.271,,9,2024,853.0,9.0,0.0,2022-08-08 09:47:44 -0400,ocd-division/country:us/state:ct,136 Hart Senate Office Building,202-224-4041,,CT,,,,1.06,99.29,0.71,1,junior,S364
M001111,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/M001111.json,Patty,,Murray,,1950-10-11,F,D,Assistant Senate Minority Leader,PattyMurray,,SenatorPattyMurray,300076,25277,53358,49308,N00007876,/m/018qx5,S2WA00189,https://www.murray.senate.gov,https://www.murray.senate.gov/category/press-releases/feed/,http://www.murray.senate.gov/public/index.cfm/contactme,True,,-0.352,,29,2022,853.0,25.0,0.0,2022-08-08 09:47:40 -0400,ocd-division/country:us/state:wa,154 Russell Senate Office Building,202-224-2621,202-224-0238,WA,,,,2.93,99.76,0.24,3,senior,S229
O000174,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/O000174.json,Jon,,Ossoff,,1987-02-16,M,D,,SenOssoff,,,456857,,,,N00040675,/g/11g6njlbw2,S8GA00180,https://www.ossoff.senate.gov,https://www.ossoff.senate.gov/media/press-releases/feed/,,True,,,,1,2026,851.0,34.0,0.0,2022-08-08 09:47:50 -0400,ocd-division/country:us/state:ga,,,,GA,,,,4.0,98.41,1.59,2,,S414
P000145,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/P000145.json,Alex,,Padilla,,1973-03-22,M,D,,SenAlexPadilla,,,456856,,,,N00047888,/m/0749wj,S2CA00955,https://www.padilla.senate.gov,https://www.padilla.senate.gov/feed/,,True,,,,1,2022,851.0,10.0,0.0,2022-08-08 09:47:50 -0400,ocd-division/country:us/state:ca,,,,CA,,,,1.18,99.4,0.6,3,,S413
P000603,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/P000603.json,Rand,,Paul,,1963-01-07,M,R,,RandPaul,SenatorRandPaul,SenatorRandPaul,412492,9265241,117285,41104,N00030836,/m/05pdb7q,S0KY00156,https://www.paul.senate.gov,,https://www.paul.senate.gov/connect/email-rand,True,,0.885,,11,2022,853.0,60.0,1.0,2022-08-08 09:47:55 -0400,ocd-division/country:us/state:ky,167 Russell Senate Office Building,202-224-4343,202-228-1373,KY,,,,7.03,86.36,13.64,3,junior,S348
P000595,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/P000595.json,Gary,,Peters,,1958-12-01,M,D,,SenGaryPeters,SenGaryPeters,RepGaryPeters,412305,50199,8749,20923,N00029277,/m/02x0lnt,H8MI09068,https://www.peters.senate.gov,,https://www.peters.senate.gov/contact/email-gary,True,,-0.246,,7,2026,853.0,14.0,0.0,2022-08-08 09:47:44 -0400,ocd-division/country:us/state:mi,724 Hart Senate Office Building,202-224-6221,,MI,,,,1.64,99.4,0.6,2,junior,S380
P000449,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/P000449.json,Rob,,Portman,,1955-12-19,M,R,,SenRobPortman,senrobportman,SenRobPortman,400325,31819,27008,29386,N00003682,/m/0343xg,S0OH00133,https://www.portman.senate.gov,https://www.portman.senate.gov/public/index.cfm/rss/feed,https://www.portman.senate.gov/public/index.cfm/contact?p=contact-form,True,,0.372,,11,2022,853.0,34.0,0.0,2022-08-08 09:47:53 -0400,ocd-division/country:us/state:oh,448 Russell Senate Office Building,202-224-3353,,OH,,,,3.99,75.84,24.16,3,junior,S349
R000122,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/R000122.json,Jack,,Reed,,1949-11-12,M,D,,SenJackReed,SenJackReed,SenatorReed,300081,24239,27060,29142,N00000362,/m/0202mc,S6RI00163,https://www.reed.senate.gov,,https://www.reed.senate.gov/contact/,True,,-0.367,,25,2026,853.0,3.0,0.0,2022-08-08 09:47:40 -0400,ocd-division/country:us/state:ri,728 Hart Senate Office Building,202-224-4642,,RI,,,,0.35,99.41,0.59,2,senior,S259
R000584,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/R000584.json,Jim,,Risch,,1943-05-03,M,R,,SenatorRisch,senatorjimrisch,SenatorJamesRisch,412322,1020034,2919,40902,N00029441,/m/06y9p0,S8ID00092,https://www.risch.senate.gov,https://www.risch.senate.gov/public/?a=rss.feed,http://www.risch.senate.gov/public/index.cfm?p=Email,True,,0.554,,13,2026,853.0,53.0,0.0,2022-08-08 09:47:53 -0400,ocd-division/country:us/state:id,483 Russell Senate Office Building,202-224-2752,,ID,,,,6.21,91.76,8.24,2,junior,S323
R000615,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/R000615.json,Mitt,,Romney,,1947-03-12,M,R,,SenatorRomney,,,412841,,21942,,N00000286,/m/0271_s,S8UT00176,https://www.romney.senate.gov,,https://www.romney.senate.gov/contact-senator-romney,True,,,,1,2024,853.0,46.0,0.0,2022-08-08 09:47:59 -0400,ocd-division/country:us/state:ut,124 Russell Senate Office Building,202-224-5251,,UT,,,,5.39,77.22,22.78,1,junior,S401
R000608,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/R000608.json,Jacky,,Rosen,,1957-08-02,F,D,,SenJackyRosen,RepJackyRosen,,412715,104738,169471,21743,N00038734,/g/11cntnvwkg,H6NV03139,https://www.rosen.senate.gov,,https://www.rosen.senate.gov/contact_jacky,True,,-0.284,,3,2024,853.0,17.0,0.0,2022-08-08 09:47:46 -0400,ocd-division/country:us/state:nv,144 Russell Senate Office Building,202-224-6244,,NV,,,,1.99,98.56,1.44,1,junior,S402
R000605,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/R000605.json,Mike,,Rounds,,1954-10-24,M,R,,SenatorRounds,SenatorMikeRounds,,412669,78317,7455,41505,N00035187,/m/020z2p,S4SD00049,https://www.rounds.senate.gov,,https://www.rounds.senate.gov/contact/email-mike,True,,0.373,,7,2026,853.0,206.0,1.0,2022-08-08 09:47:56 -0400,ocd-division/country:us/state:sd,502 Hart Senate Office Building,202-224-5842,,SD,,,,24.15,80.19,19.81,2,junior,S381
R000595,"Senator, 3rd Class",Sen.,https://api.propublica.org/congress/v1/members/R000595.json,Marco,,Rubio,,1971-05-28,M,R,,SenRubioPress,SenatorMarcoRubio,SenatorMarcoRubio,412491,87599,1601,41102,N00030612,/m/0dpr5f,S0FL00338,https://www.rubio.senate.gov,https://www.rubio.senate.gov/public/?a=rss.feed,http://www.rubio.senate.gov/public/index.cfm/contact,True,,0.607,,11,2022,853.0,43.0,0.0,2022-08-08 09:47:55 -0400,ocd-division/country:us/state:fl,284 Russell Senate Office Building,202-224-3041,202-228-0285,FL,,,,5.04,91.91,8.09,3,senior,S350
S000033,"Senator, 1st Class",Sen.,https://api.propublica.org/congress/v1/members/S000033.json,Bernard,,Sanders,,1941-09-08,M,ID,,SenSanders,senatorsanders,senatorsanders,400357,994,27110,29147,N00000528,/m/01_gbv,H8VT01016,https://www.sanders.senate.gov,,http://www.sanders.senate.gov/contact/,True,,-0.535,,15,2024,853.0,81.0,0.0,2022-08-08 09:47:52 -0400,ocd-division/country:us/state:vt,332 Dirksen Senate Office Building,202-224-5141,,VT,,,,9.5,94.16,5.84,1,junior,S313
S001197,"Senator, 2nd Class",Sen.,https://api.propublica.org/congress/v1/members/S001197.json,Ben,,Sasse,,1972-02-22,M,R,,SenSasse,SenatorSasse,,412671,77429,150182,41503,N00035544,/m/0j5wk_6,S4NE00090,https://www.sasse.senate.gov/public,https://www.sasse.senate.gov/public/?a=rss.feed,http://www.sasse.senate.gov/public/index.cfm/email-ben,True,,0.676,,7,2026,853.0,35.0,0.0,2022-08-08 09:47:45 -0400,ocd-division/country:us/state:ne,107 Russell Senate Office Building,202-224-4224,,NE,,,,4.1,92.73,7.27,2,junior,S382
