Researcher,id,name,State,official biography,biography,facebook,Facebook (Official),Facebook (Personal),Facebook (Campaign),twitter,Twitter (Official),Twitter (Personal),Twitter (Campaign),current_party,current_district,current_chamber,title,status,given_name,family_name,gender,email,birth_date,death_date,image,links,sources,capitol_address,capitol_voice,capitol_fax,district_address,district_voice,district_fax,youtube,instagram,Instagram (Official),Instagram (Personal),Instagram (Campaign),Campaign mailing address,Campaign phone,LinkedIn
,n/a,Steve Moore,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,San Joaquin County Board of Supervisors District 4,San Joaquin County Board of Supervisors District 4,,Candidate,Steve,Moore,Male,,,n/a,,n/a,https://moore4supervisor.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Nancy G. St. Clair,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,San Joaquin County Board of Supervisors District 4,San Joaquin County Board of Supervisors District 4,,Candidate,Nancy,St. Clair,,nancystclairforsupervisor@gmail.com,,n/a,,n/a,https://www.nancystclair.org/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Paul Brennan,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,San Joaquin County Board of Supervisors District 4,San Joaquin County Board of Supervisors District 4,,Candidate,Paul,Brennan,Male,vote@brennan4supervisor.com,,n/a,,n/a,https://www.brennan4supervisor.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"P.O. Box 53, Linden, CA 95236",209-625-9120,https://www.linkedin.com/in/paul-brennan-74820283
,n/a,Doug Kuehne,CA,,,n/a,n/a,,https://www.facebook.com/dougkuehneforsupervisor2022?ref=py_c&_rdr,n/a,n/a,, https://www.twitter.com/dougkuehne22,Nonpartisan,San Joaquin County Board of Supervisors District 4,San Joaquin County Board of Supervisors District 4,,Candidate,Doug,Kuehne,Male,dkuehne4countysupervisor@gmail.com,,n/a,,n/a,https://www.dougkuehne.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/dougkuehneforsupervisor2022/,"45 S. Guild Ave., Suite A Lodi, CA, 95240",209-747-5583,
,n/a,Steven J. Ding,CA,,,n/a,n/a,https://www.facebook.com/steve.ding1,https://www.facebook.com/DingForSupervisor,n/a,n/a,,,Nonpartisan,San Joaquin County Board of Supervisors District 4,San Joaquin County Board of Supervisors District 4,,Candidate,Steven,Ding,Male,,,n/a,,n/a,http://www.steveding.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Omar Torres,CA,,,n/a,n/a,,https://www.facebook.com/omartorres2022,n/a,n/a,, https://www.twitter.com/voteomartorres,Nonpartisan,San Jose City Council District 3,San Jose City Council District 3,,Candidate,Omar,Torres,Male,omar@omartorres.org,,n/a,,n/a,https://www.omartorres.org,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,408-750-6773,
,n/a,Irene Smith,CA,,,n/a,n/a,,https://www.facebook.com/IreneSmithD3,n/a,n/a,, https://www.twitter.com/IreneSmithD3,Nonpartisan,San Jose City Council District 3,San Jose City Council District 3,,Candidate,Irene,Smith,Female,IreneSmithD3@gmail.com,,n/a,,n/a,https://irenesmithd3.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Omar Torres,CA,,,n/a,n/a,,https://www.facebook.com/omartorres2022,n/a,n/a,, https://www.twitter.com/voteomartorres,Nonpartisan,San Jose City Council District 3,San Jose City Council District 3,,Candidate,Omar,Torres,Male,omar@omartorres.org,,n/a,,n/a,https://www.omartorres.org,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,408-750-6773,
,n/a,Irene Smith,CA,,,n/a,n/a,,https://www.facebook.com/IreneSmithD3,n/a,n/a,, https://www.twitter.com/IreneSmithD3,Nonpartisan,San Jose City Council District 3,San Jose City Council District 3,,Candidate,Irene,Smith,Female,IreneSmithD3@gmail.com,,n/a,,n/a,https://irenesmithd3.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Nora Campos,CA,,,n/a,n/a,https://www.facebook.com/nora.campos.16718,,n/a,n/a,,,Nonpartisan,San Jose City Council District 5,San Jose City Council District 5,,Candidate,Nora,Campos,Female,joaquin@noracamposforcitycouncil.com,,n/a,,n/a,https://noracamposforcitycouncil.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,https://www.linkedin.com/in/nora-campos-8a286213a/
,n/a,Peter Ortiz,CA,,,n/a,n/a,,https://www.facebook.com/Trusteeortiz2022/,n/a,n/a,, https://www.twitter.com/portiz2022,Nonpartisan,San Jose City Council District 5,San Jose City Council District 5,,Candidate,Peter,Ortiz,Male,peter@peortiz.com,,n/a,,n/a,https://www.ortiz2022.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,https://www.instagram.com/pmopronto/,,,408-401-4368,
,n/a,Nora Campos,CA,,,n/a,n/a,https://www.facebook.com/nora.campos.16718,,n/a,n/a,,,Nonpartisan,San Jose City Council District 5,San Jose City Council District 5,,Candidate,Nora,Campos,Female,joaquin@noracamposforcitycouncil.com,,n/a,,n/a,https://noracamposforcitycouncil.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,https://www.linkedin.com/in/nora-campos-8a286213a/
,n/a,Peter Ortiz,CA,,,n/a,n/a,,https://www.facebook.com/Trusteeortiz2022/,n/a,n/a,, https://www.twitter.com/portiz2022,Nonpartisan,San Jose City Council District 5,San Jose City Council District 5,,Candidate,Peter,Ortiz,Male,peter@peortiz.com,,n/a,,n/a,https://www.ortiz2022.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,https://www.instagram.com/pmopronto/,,,408-401-4368,
,n/a,Maya Esparza,CA,,,n/a,n/a,https://www.facebook.com/maya.esparza.56,,n/a,n/a,,,Nonpartisan,San Jose City Council District 7,San Jose City Council District 7,,Candidate,Maya,Esparza,Female,info@mayaespartza.com,,n/a,,n/a,https://mayaesparza.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Bien Doan,CA,,,n/a,n/a,,https://www.facebook.com/BienDoanD7,n/a,n/a,, https://www.twitter.com/BienDoanD7,Nonpartisan,San Jose City Council District 7,San Jose City Council District 7,,Candidate,Bien,Doan,,info@BienDoan.com,,n/a,,n/a,https://biendoan.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/biendoand7/,,408-905-9567,
,n/a,Maya Esparza,CA,,,n/a,n/a,https://www.facebook.com/maya.esparza.56,,n/a,n/a,,,Nonpartisan,San Jose City Council District 7,San Jose City Council District 7,,Candidate,Maya,Esparza,Female,info@mayaespartza.com,,n/a,,n/a,https://mayaesparza.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Bien Doan,CA,,,n/a,n/a,,https://www.facebook.com/BienDoanD7,n/a,n/a,, https://www.twitter.com/BienDoanD7,Nonpartisan,San Jose City Council District 7,San Jose City Council District 7,,Candidate,Bien,Doan,,info@BienDoan.com,,n/a,,n/a,https://biendoan.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/biendoand7/,,408-905-9567,
,n/a,Johnny Khamis,CA,,,n/a,n/a,https://www.facebook.com/johnny.khamis,https://www.facebook.com/joinjohnny2022,n/a,n/a, https://www.twitter.com/JohnnyKhamis,,Nonpartisan,Santa Clara County Board of Supervisors District 1,Santa Clara County Board of Supervisors District 1,,Candidate,Johnny,Khamis,Male,johnny@johnnykhamis.com,,n/a,,n/a,https://www.johnnykhamis.com/,n/a,n/a,n/a,n/a,n/a,n/a,https://www.youtube.com/channel/UC0jzSVw50sfSrZXUTtrP1Iw,n/a,n/a,,https://www.instagram.com/johnnykhamiscampaign/,,,https://www.linkedin.com/in/johnny-khamis-b4a72a1/
,n/a,Sylvia Arenas,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Santa Clara County Board of Supervisors District 1,Santa Clara County Board of Supervisors District 1,,Candidate,Sylvia,Arenas,,,,n/a,,n/a,https://sylviaarenas.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Johnny Khamis,CA,,,n/a,n/a,https://www.facebook.com/johnny.khamis,https://www.facebook.com/joinjohnny2022,n/a,n/a, https://www.twitter.com/JohnnyKhamis,,Nonpartisan,Santa Clara County Board of Supervisors District 1,Santa Clara County Board of Supervisors District 1,,Candidate,Johnny,Khamis,Male,johnny@johnnykhamis.com,,n/a,,n/a,https://www.johnnykhamis.com/,n/a,n/a,n/a,n/a,n/a,n/a,https://www.youtube.com/channel/UC0jzSVw50sfSrZXUTtrP1Iw,n/a,n/a,,https://www.instagram.com/johnnykhamiscampaign/,,,https://www.linkedin.com/in/johnny-khamis-b4a72a1/
,n/a,Sylvia Arenas,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Santa Clara County Board of Supervisors District 1,Santa Clara County Board of Supervisors District 1,,Candidate,Sylvia,Arenas,,,,n/a,,n/a,https://sylviaarenas.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Sol Jobrack,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Stockton City Council District 1,Stockton City Council District 1,,Candidate,Sol,Jobrack,Male,,,n/a,,n/a,http://www.soljobrack.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Felix Ogbah,CA,,,n/a,n/a,,https://www.facebook.com/Felixogbah1,n/a,n/a, https://www.twitter.com/OgbahFelix,,Nonpartisan,Stockton City Council District 1,Stockton City Council District 1,,Candidate,Felix,Ogbah,Male,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,https://www.linkedin.com/in/felix-ogbah-47362754/
,n/a,Michele Padilla,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Stockton City Council District 1,Stockton City Council District 1,,Candidate,Michele,Padilla,,PadillaforStockton@gmail.com,,n/a,,n/a,https://padillaforstockton.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Michael Blower,CA,,,n/a,n/a,,https://www.facebook.com/Blower4Council,n/a,n/a,,,Nonpartisan,Stockton City Council District 3,Stockton City Council District 3,,Candidate,Michael,Blower,Male,michael@michaelblower.com,,n/a,,n/a,https://blowerforstockton.com,n/a,n/a,n/a,n/a,n/a,n/a,https://www.youtube.com/channel/UCGuHXhpYn8O9K7pKEcGN8ng,n/a,n/a,,,"3255 W. March Lane, Suite 400, Stockton, CA 95219",,
,n/a,Shoua Lo,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Stockton City Council District 3,Stockton City Council District 3,,Candidate,Shoua,Lo,,info@shouaforstockton.com,,n/a,,n/a,https://www.shouaforstockton.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Bridget Hawley-Ortiz,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Stockton City Council District 3,Stockton City Council District 3,,Candidate,Bridget,Hawley-Ortiz,,contactus@electhawleyortiz.com,,n/a,,n/a,https://electhawley-ortiz.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Jewelian Johnson,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Stockton City Council District 5,Stockton City Council District 5,,Candidate,Jewelian,Johnson,,,,n/a,,n/a,https://www.votejjohnson2022.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Brando Villapudua,CA,,,n/a,n/a,,,n/a,n/a,, https://www.twitter.com/BrandoDistrict5,Nonpartisan,Stockton City Council District 5,Stockton City Council District 5,,Candidate,Brando,Villapudua,Male,,,n/a,,n/a,https://brandoforstockton.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/brandoforstockton/,,,
,n/a,Stacey Bastian,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Twin Rivers Unified Board of Trustees Trustee Area 4,Twin Rivers Unified Board of Trustees Trustee Area 4,,Candidate,Stacey,Bastian,Female,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Douglas J. Bolsover Sr.,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Twin Rivers Unified Board of Trustees Trustee Area 4,Twin Rivers Unified Board of Trustees Trustee Area 4,,Candidate,Douglas,Bolsover,,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Frits Van Der Hoek,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Twin Rivers Unified Board of Trustees Trustee Area 4,Twin Rivers Unified Board of Trustees Trustee Area 4,,Candidate,Frits,Van Der Hoek,,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Rebecca Sandoval,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Twin Rivers Unified Board of Trustees Trustee Area 6,Twin Rivers Unified Board of Trustees Trustee Area 6,,Candidate,Rebecca,Sandoval,,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Robbie Robbins,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Twin Rivers Unified Board of Trustees Trustee Area 6,Twin Rivers Unified Board of Trustees Trustee Area 6,,Candidate,Robbie,Robbins,,,,n/a,,n/a,https://robbie4trusd.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,David B. Gelfound,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 116,Superior Court of Los Angeles County Office 116,,Candidate,David,Gelfound,Male,david@reelectjudgegelfound.com,,n/a,,n/a,https://www.reelectjudgegelfound.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"111 N Hill St, Room 428A, Los Angeles, CA 90012",,
,n/a,Lloyd E. Handler,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 116,Superior Court of Los Angeles County Office 116,,Candidate,Lloyd,Handler,Male,handlerforjudge2022@gmail.com,,n/a,,n/a,https://HandlerforJudge2022.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Klint McKay,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 118,Superior Court of Los Angeles County Office 118,,Candidate,Klint,McKay,,,,n/a,,n/a,https://www.klintmckayforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Keith Koyano,CA,,,n/a,n/a,,https://www.facebook.com/KeithKoyanoforJudge2022,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 118,Superior Court of Los Angeles County Office 118,,Candidate,Keith,Koyano,Male,elect@keithkoyanoforjudge.com,,n/a,,n/a,https://www.keithkoyanoforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/keith_koyano/,,213-357-0983,
,n/a,Georgia Huerta,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 118,Superior Court of Los Angeles County Office 118,,Candidate,Georgia,Huerta,,GeorgiaHuertaForJudge@gmail.com,,n/a,,n/a,https://georgiahuertaforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Shawn Thever,CA,,,n/a,n/a,,https://www.facebook.com/profile.php?id=100081353703725,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 118,Superior Court of Los Angeles County Office 118,,Candidate,Shawn,Thever,Male,elect@shantheverforjudge.com,,n/a,,n/a,https://shantheverforjudge.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,https://www.linkedin.com/in/shanthever/
,n/a,Carolyn Park,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 118,Superior Court of Los Angeles County Office 118,,Candidate,Carolyn,Park,,parkforjudge2022@gmail.com,,n/a,,n/a,https://www.parkforjudge2022.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Melissa Hammond,CA,,,n/a,n/a,,https://www.facebook.com/MelissaHammondforJudge,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 118,Superior Court of Los Angeles County Office 118,,Candidate,Melissa,Hammond,Female,Melissa@MelissaHammondForJudge.com,,n/a,,n/a,https://www.melissahammondforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/melissahammondforjudge/,,310-907-6405,
,n/a,Thomas D. Allison,CA,,,n/a,n/a,,https://www.facebook.com/ThomasAllisonforJudge,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 151,Superior Court of Los Angeles County Office 151,,Candidate,Thomas,Allison,,Thomasallisonforjudge@gmail.com,,n/a,,n/a,https://thomasallisonforjudge.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/ThomasAllisonforJudge,,,
,n/a,Patrick Hare,CA,,,n/a,n/a,,https://www.facebook.com/patrickhareforjudge,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 151,Superior Court of Los Angeles County Office 151,,Candidate,Patrick,Hare,Male,Patrick@PatrickHareForJudge.com,,n/a,,n/a,https://patrickhareforjudge.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/patrickhareforjudge/,"16633 Ventura Blvd, Ste 1008, Encino, California 91436",323-388-3733,
,n/a,Karen A. Brako,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 151,Superior Court of Los Angeles County Office 151,,Candidate,Karen,Brako,,,,n/a,,n/a,https://brakoforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Richard Quiñones,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 151,Superior Court of Los Angeles County Office 151,,Candidate,Richard,Quiñones,,,,n/a,,n/a,https://quinonesforjudge.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Albert Robles,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 156,Superior Court of Los Angeles County Office 156,,Candidate,Albert,Robles,Male,aqrobles@yahoo.com,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"P.O. Box 88827, Los Angeles, CA 90009",562-234-0970,https://www.linkedin.com/in/albertrobles156lasc
,n/a,Carol Williams Elswick,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 156,Superior Court of Los Angeles County Office 156,,Candidate,Carol Williams,Elswick,Female,carol.elswick4judge@gmail.com,,n/a,,n/a,https://judgecarolelswick.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"12501 Imperial Hwy Ste. 200
Norwalk, CA 90650",,
,n/a,Sherilyn P. Garnett,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 3,Superior Court of Los Angeles County Office 3,,Candidate,Sherilyn,Garnett,Female,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Timothy Reuben,CA,,,n/a,n/a,https://www.facebook.com/tim.reuben.1,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 3,Superior Court of Los Angeles County Office 3,,Candidate,Timothy,Reuben,Male,,,n/a,,n/a,https://www.rrbattorneys.com/timothy-d-reuben,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"12400 WILSHIRE BLVD STE 800, LOS ANGELES, CA 90025",310-777-1990,https://www.linkedin.com/in/timreuben/
,n/a,Frank Amador,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 3,Superior Court of Los Angeles County Office 3,,Candidate,Frank,Amador,,,,n/a,,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Troy Slaten,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 60,Superior Court of Los Angeles County Office 60,,Candidate,Troy,Slaten,Male,Troy@TroySlatenForJudge.com,,n/a,,n/a,https://troyslatenforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Abby Baron,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 60,Superior Court of Los Angeles County Office 60,,Candidate,Abby,Baron,,abbybaron@baronforjudge.com,,n/a,,n/a,https://baronforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/accounts/login/?next=/baronforjudge/,,,
,n/a,Sharon Ransom,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 60,Superior Court of Los Angeles County Office 60,,Candidate,Sharon,Ransom,,sharon@sharonransomforjudge.com,,n/a,,n/a,http://www.sharonransomforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Anna Slotky Reitano,CA,,,n/a,n/a,,https://www.facebook.com/reitanoforjudge2022,n/a,n/a,, https://www.twitter.com/AnnaForLAJudge,Nonpartisan,Superior Court of Los Angeles County Office 60,Superior Court of Los Angeles County Office 60,,Candidate,Anna,Slotky Reitano,Female,,,n/a,,n/a,https://www.reitanoforjudge.com/copy-of-more-about-me,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/reitanoforjudge/,,,
,n/a,Mark Rosenfeld,CA,,,n/a,n/a,,,n/a,n/a, https://www.twitter.com/MarkRosenfeld1,,Nonpartisan,Superior Court of Los Angeles County Office 60,Superior Court of Los Angeles County Office 60,,Candidate,Mark,Rosenfeld,Male,mark@mrdui.com,,n/a,,n/a,https://mrduila.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,https://www.linkedin.com/company/law-office-of-mark-rosenfeld/about/
,n/a,Ryan Dibble,CA,,,n/a,n/a,https://www.facebook.com/ryan.dibble.792,https://www.facebook.com/DibbleForJudge,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 67,Superior Court of Los Angeles County Office 67,,Candidate,Ryan,Dibble,Male,Ryan@dibbleforjudge.com,,n/a,,n/a,https://www.dibbleforjudge.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/dibbleforjudge/,"12501 Imperial Hwy, Ste. 200, Norwalk, CA 90650",213-489-4792,https://www.linkedin.com/in/ryan-dibble-1a3aa724
,n/a,Fernanda Maria Barreto,CA,,,n/a,n/a,https://www.facebook.com/people/Fernanda-Maria-Barreto/100075550420099/,https://www.facebook.com/barreto4judge,n/a,n/a,, https://www.twitter.com/barreto4judge,Nonpartisan,Superior Court of Los Angeles County Office 67,Superior Court of Los Angeles County Office 67,,Candidate,Fernanda Maria,Barreto,Female,barreto4judge@gmail.com,,n/a,,n/a,https://www.fernandabarreto4judge.com,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/barreto4judge/,,,https://www.linkedin.com/in/fernanda-maria-barreto-b6bba9234
,n/a,Elizabeth Lashley-Haynes,CA,,,n/a,n/a,https://www.facebook.com/elizabeth.lashleyhaynes,https://www.facebook.com/lashleyhaynes4judge,n/a,n/a,, https://www.twitter.com/LashleyHaynes4J,Nonpartisan,Superior Court of Los Angeles County Office 67,Superior Court of Los Angeles County Office 67,,Candidate,Elizabeth,Lashley-Haynes,Female,lashleyhaynes4judge@gmail.com,,n/a,,n/a,https://www.lashley-haynesforjudge2022.com/,n/a,n/a,n/a,n/a,n/a,n/a,https://www.youtube.com/channel/UCu9n1uoSwF9BBiMwRTQGIIw,n/a,n/a,,https://www.instagram.com/lashleyhaynes4judge/,"3660 E. Colorado Blvd. #1047, Pasadena, Ca. 91107",626-578-5512,https://www.linkedin.com/in/elizabeth-lashley-haynes-10326370/
,n/a,Holly Hancock,CA,,,n/a,n/a,,https://www.facebook.com/hollyhancockforjudge/,n/a,n/a,, https://www.twitter.com/Holly4thebench,Nonpartisan,Superior Court of Los Angeles County Office 70,Superior Court of Los Angeles County Office 70,,Candidate,Holly,Hancock,Female,HollyHancock4Judge@gmail.com,,n/a,,n/a,https://hancock4judge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/hollyhancockforjudge/,"1 Manchester Blvd, Suite 700
Inglewood, California 90301",,
,n/a,Renee Yolande Chang,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 70,Superior Court of Los Angeles County Office 70,,Candidate,Renee Yolande,Chang,,reneechangforjudge@gmail.com,,n/a,,n/a,https://www.reneechangforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Eric Alfonso Torices,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 70,Superior Court of Los Angeles County Office 70,,Candidate,Eric Alfonso,Torices,,ToricesForJudge2022@gmail.com,,n/a,,n/a,https://www.toricesforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
,n/a,Randy Fudge,CA,,,n/a,n/a,,https://www.facebook.com/randall.fudge,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 70,Superior Court of Los Angeles County Office 70,,Candidate,Randy,Fudge,Male,randy@fudgeforjudge.com,,n/a,,n/a,https://fudgeforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,"249 E. Ocean Blvd. #670, Long Beach, California 90803, United States",,
,n/a,Matthew Vodnoy,CA,,,n/a,n/a,,https://www.facebook.com/VodnoyforJudge,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 70,Superior Court of Los Angeles County Office 70,,Candidate,Matthew,Vodnoy,Male,matthew@vodnoyforjudge.com,,n/a,,n/a,https://www.vodnoyforjudge.com/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,https://www.instagram.com/vodnoyforjudge/,,,
,n/a,Naser Khoury,CA,,,n/a,n/a,,,n/a,n/a,,,Nonpartisan,Superior Court of Los Angeles County Office 90,Superior Court of Los Angeles County Office 90,,Candidate,Naser,Khoury,Male,,,n/a,,n/a,http://naserkhouryforjudge.org/,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,,,,,
