name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,Image,party,Office,title,state,status,district,ethnicity,race,gender,date_of_birth,date_of_death,education,occupation,Bio,email_official,email_other,email_campaign,website_official,website_personal,website_campaign,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,address_campaign,address_capitol,address_district,phone_campaign,phone_capitol,phone_district,fax_capitol,fax_district,contact_form_url,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID,govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id
Rick Wilborn,Rick,,Wilborn,,,,http://www.kslegislature.org/li/m/images/pics/sen_wilborn_rick_1.jpg,Republican,Kansas State Senate District 35,Kansas State Senator,KS,Incumbent,Kansas State Senate District 35,,,,,,,,,Richard.Wilborn@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/d9e298ca-0584-41ff-bb18-082072dfe73f,
Robert Olson,Robert,,Olson,,,,http://www.kslegislature.org/li/m/images/pics/sen_olson_robert_1.jpg,Republican,Kansas State Senate District 23,Kansas State Senator,KS,Incumbent,Kansas State Senate District 23,,,,,,,,,Rob.Olson@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/8053260c-bf25-480f-8f53-86243ea2c83b,
Ron Highland,Ron,,Highland,,,,http://www.kslegislature.org/li/m/images/pics/rep_highland_ron_1.jpg,Republican,Kansas State House District 51,Kansas State Representative,KS,Incumbent,Kansas State House District 51,,,,,,,,,ron.highland@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/4a23d71c-1401-44ed-a8b8-ffc5e0604e42,
Ron Ryckman,Ron,,Ryckman,,,,http://www.kslegislature.org/li/m/images/pics/rep_ryckman_jr_ron_1.jpg,Republican,Kansas State House District 78,Kansas State Representative,KS,Incumbent,Kansas State House District 78,,,,,,,,,ron.ryckman@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/d0726d0a-4a9e-44e1-992e-8e1addd330ce,
Samantha M. Poetter,Samantha,M.,Poetter,,,,http://www.kslegislature.org/li/m/images/pics/rep_poetter_samantha_1.jpg,Republican,Kansas State House District 6,Kansas State Representative,KS,Incumbent,Kansas State House District 6,,,,,,,,,samantha.poetter@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/31351496-5fc5-44fc-911f-0e7547a50a72,
Stephanie Byers,Stephanie,,Byers,,,,http://www.kslegislature.org/li/m/images/pics/rep_byers_stephanie_1.jpg,Democratic,Kansas State House District 86,Kansas State Representative,KS,Incumbent,Kansas State House District 86,,,,,,,,,stephanie.byers@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/e38aa75d-32c5-4e57-8da8-6d9ae4e19ade,
Steve Huebert,Steve,,Huebert,,,,http://www.kslegislature.org/li/m/images/pics/rep_huebert_steve_1.jpg,Republican,Kansas State House District 90,Kansas State Representative,KS,Incumbent,Kansas State House District 90,,,,,,,,,steve.huebert@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/528160f1-93ab-49f0-89d5-c00cf6e87b81,
Tom Burroughs,Tom,,Burroughs,,,,http://www.kslegislature.org/li/m/images/pics/rep_burroughs_tom_1.jpg,Democratic,Kansas State House District 33,Kansas State Representative,KS,Incumbent,Kansas State House District 33,,,,,,,,,tom.burroughs@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/fe8a2674-dbc3-40ba-bdb4-8b5b448febd9,
Tom Hawk,Tom,,Hawk,,,,http://www.kslegislature.org/li/m/images/pics/sen_hawk_tom_1.jpg,Democratic,Kansas State Senate District 22,Kansas State Senator,KS,Incumbent,Kansas State Senate District 22,,,,,,,,,Tom.Hawk@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/afb41226-be03-40b4-ab32-15a5a226edbf,
Tom Holland,Tom,,Holland,,,,http://www.kslegislature.org/li/m/images/pics/sen_holland_tom_1.jpg,Democratic,Kansas State Senate District 3,Kansas State Senator,KS,Incumbent,Kansas State Senate District 3,,,,,,,,,Tom.Holland@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/49315929-7de4-4861-8b73-421be32e2dd0,
Tory Marie Arnberger,Tory,Marie,Arnberger,,,,http://www.kslegislature.org/li/m/images/pics/rep_arnberger_tory_1.jpg,Republican,Kansas State House District 112,Kansas State Representative,KS,Incumbent,Kansas State House District 112,,,,,,,,,ToryMarie.Arnberger@house.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/80f9f23c-fa36-43ef-b97e-a9563bd4237b,
Ty Masterson,Ty,,Masterson,,,,http://www.kslegislature.org/li/m/images/pics/sen_masterson_ty_1.jpg,Republican,Kansas State Senate District 16,Kansas State Senator,KS,Incumbent,Kansas State Senate District 16,,,,,,,,,Ty.Masterson@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/b4774ff4-de16-4716-8956-65ecc740eb8c,
Virgil Peck,Virgil,,Peck,,,,http://www.kslegislature.org/li/m/images/pics/sen_peck_virgil_1.jpg,Republican,Kansas State Senate District 15,Kansas State Senator,KS,Incumbent,Kansas State Senate District 15,,,,,,,,,Virgil.Peck@senate.ks.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/90f4cf61-cce8-4f87-8495-c0dc298c8d27,
Roger Marshall,Roger,,Marshall,,,,,Republican Party,U.S. Senate Kansas,U.S. Senator,KS,Incumbent,Kansas Statewide,,,Male,1960-08-09,,,,,,,,https://www.marshall.senate.gov,,,https://www.twitter.com/SenatorMarshall,,,,,,,,,https://www.facebook.com/rogermarshallmd,,,,,,https://www.marshall.senate.gov/media/press-releases/feed/,,B33 Russell Senate Office Building,,,202-224-4774,,,,https://www.marshall.senate.gov,,,,,,,,S411,103425,412704,172080,,,21734,,/g/11c4btdtm1,,https://api.propublica.org/congress/v1/members/M001198.json,,,,H6KS01179,,,ocd-division/country:us/state:ks,,
